trip_id,arrival_time,departure_time,stop_id,stop_sequence
WD35500,13:35:00,13:36:10,294_1,2
WD35500,13:36:10,13:37:20,347_1,3
WD35500,13:37:20,13:38:30,366_1,4
WD35500,13:38:30,13:39:40,498_1,5
WD35500,13:39:40,13:40:50,11_1,6
WD35500,13:40:50,13:42:00,12_1,7
WD35500,13:42:00,13:43:10,10_1,8
WD35500,13:43:10,13:44:20,4_1,9
WD35500,13:44:20,13:45:30,348_1,10
WD35500,13:45:30,13:46:40,33_1,11
WD35500,13:46:40,13:47:50,281_1,12
WD35500,13:47:50,13:49:00,194_1,13
WD35500,13:49:00,13:50:10,295_1,14
WD35500,13:50:10,13:51:20,137_1,15
WD35500,13:51:20,13:52:30,240_1,16
WD35500,13:52:30,13:53:40,35_1,17
WD35500,13:53:40,13:54:50,30_1,18
WD35500,13:54:50,13:56:00,37_1,19
WD35500,13:56:00,13:57:10,48_1,20
WD35500,13:57:10,13:58:20,22_1,21
WD35500,13:58:20,13:59:30,19_1,22
WD35500,13:59:30,14:00:40,309_1,23
WD35500,14:00:40,14:01:50,375_1,24
WD35500,14:01:50,14:03:00,42_1,25
WD35500,14:03:00,14:04:10,13_1,26
WD35500,14:04:10,14:05:20,15_1,27
WD35500,14:05:20,14:06:30,20_1,28
WD35500,14:06:30,14:07:40,355_1,29
WD35500,14:07:40,14:08:50,14_1,30
WD35500,14:08:50,14:10:00,5_1,31
WD35500,14:10:00,14:11:10,16_1,32
WD35500,14:11:10,14:12:20,45_1,33
WD35500,14:12:20,14:45:00,41_1,34
WD36000,13:40:00,13:40:00,81_1,1
WD36000,13:40:00,13:41:10,294_1,2
WD36000,13:41:10,13:42:20,347_1,3
WD36000,13:42:20,13:43:30,366_1,4
WD36000,13:43:30,13:44:40,498_1,5
WD36000,13:44:40,13:45:50,11_1,6
WD36000,13:45:50,13:47:00,12_1,7
WD36000,13:47:00,13:48:10,10_1,8
WD36000,13:48:10,13:49:20,4_1,9
WD36000,13:49:20,13:50:30,348_1,10
WD36000,13:50:30,13:51:40,33_1,11
WD36000,13:51:40,13:52:50,281_1,12
WD36000,13:52:50,13:54:00,194_1,13
WD36000,13:54:00,13:55:10,295_1,14
WD36000,13:55:10,13:56:20,137_1,15
WD36000,13:56:20,13:57:30,240_1,16
WD36000,13:57:30,13:58:40,35_1,17
WD36000,13:58:40,13:59:50,30_1,18
WD36000,13:59:50,14:01:00,37_1,19
WD36000,14:01:00,14:02:10,48_1,20
WD36000,14:02:10,14:03:20,22_1,21
WD36000,14:03:20,14:04:30,19_1,22
WD36000,14:04:30,14:05:40,309_1,23
WD36000,14:05:40,14:06:50,375_1,24
WD36000,14:06:50,14:08:00,42_1,25
WD36000,14:08:00,14:09:10,13_1,26
WD36000,14:09:10,14:10:20,15_1,27
WD36000,14:10:20,14:11:30,20_1,28
WD36000,14:11:30,14:12:40,355_1,29
WD36000,14:12:40,14:13:50,14_1,30
WD36000,14:13:50,14:15:00,5_1,31
WD36000,14:15:00,14:16:10,16_1,32
WD36000,14:16:10,14:17:20,45_1,33
WD36000,14:17:20,14:50:00,41_1,34
WD36500,13:50:00,13:50:00,81_1,1
WD36500,13:50:00,13:51:10,294_1,2
WD36500,13:51:10,13:52:20,347_1,3
WD36500,13:52:20,13:53:30,366_1,4
WD36500,13:53:30,13:54:40,498_1,5
WD36500,13:54:40,13:55:50,11_1,6
WD36500,13:55:50,13:57:00,12_1,7
WD36500,13:57:00,13:58:10,10_1,8
WD36500,13:58:10,13:59:20,4_1,9
WD36500,13:59:20,14:00:30,348_1,10
WD36500,14:00:30,14:01:40,33_1,11
WD36500,14:01:40,14:02:50,281_1,12
WD36500,14:02:50,14:04:00,194_1,13
WD36500,14:04:00,14:05:10,295_1,14
WD36500,14:05:10,14:06:20,137_1,15
WD36500,14:06:20,14:07:30,240_1,16
WD36500,14:07:30,14:08:40,35_1,17
WD36500,14:08:40,14:09:50,30_1,18
WD36500,14:09:50,14:11:00,37_1,19
WD36500,14:11:00,14:12:10,48_1,20
WD36500,14:12:10,14:13:20,22_1,21
WD36500,14:13:20,14:14:30,19_1,22
WD36500,14:14:30,14:15:40,309_1,23
WD36500,14:15:40,14:16:50,375_1,24
WD36500,14:16:50,14:18:00,42_1,25
WD36500,14:18:00,14:19:10,13_1,26
WD36500,14:19:10,14:20:20,15_1,27
WD36500,14:20:20,14:21:30,20_1,28
WD36500,14:21:30,14:22:40,355_1,29
WD36500,14:22:40,14:23:50,14_1,30
WD36500,14:23:50,14:25:00,5_1,31
WD36500,14:25:00,14:26:10,16_1,32
WD36500,14:26:10,14:27:20,45_1,33
WD36500,14:27:20,15:00:00,41_1,34
WD37000,13:55:00,13:55:00,81_1,1
WD37000,13:55:00,13:56:10,294_1,2
WD37000,13:56:10,13:57:20,347_1,3
WD37000,13:57:20,13:58:30,366_1,4
WD37000,13:58:30,13:59:40,498_1,5
WD37000,13:59:40,14:00:50,11_1,6
WD37000,14:00:50,14:02:00,12_1,7
WD37000,14:02:00,14:03:10,10_1,8
WD37000,14:03:10,14:04:20,4_1,9
WD37000,14:04:20,14:05:30,348_1,10
WD37000,14:05:30,14:06:40,33_1,11
WD37000,14:06:40,14:07:50,281_1,12
WD37000,14:07:50,14:09:00,194_1,13
WD37000,14:09:00,14:10:10,295_1,14
WD37000,14:10:10,14:11:20,137_1,15
WD37000,14:11:20,14:12:30,240_1,16
WD37000,14:12:30,14:13:40,35_1,17
WD37000,14:13:40,14:14:50,30_1,18
WD37000,14:14:50,14:16:00,37_1,19
WD37000,14:16:00,14:17:10,48_1,20
WD37000,14:17:10,14:18:20,22_1,21
WD37000,14:18:20,14:19:30,19_1,22
WD37000,14:19:30,14:20:40,309_1,23
WD37000,14:20:40,14:21:50,375_1,24
WD37000,14:21:50,14:23:00,42_1,25
WD37000,14:23:00,14:24:10,13_1,26
WD37000,14:24:10,14:25:20,15_1,27
WD37000,14:25:20,14:26:30,20_1,28
WD37000,14:26:30,14:27:40,355_1,29
WD37000,14:27:40,14:28:50,14_1,30
WD37000,14:28:50,14:30:00,5_1,31
WD37000,14:30:00,14:31:10,16_1,32
WD37000,14:31:10,14:32:20,45_1,33
WD37000,14:32:20,15:05:00,41_1,34
WD37500,14:00:00,14:00:00,81_1,1
WD37500,14:00:00,14:01:10,294_1,2
WD37500,14:01:10,14:02:20,347_1,3
WD37500,14:02:20,14:03:30,366_1,4
WD37500,14:03:30,14:04:40,498_1,5
WD37500,14:04:40,14:05:50,11_1,6
WD37500,14:05:50,14:07:00,12_1,7
WD37500,14:07:00,14:08:10,10_1,8
WD37500,14:08:10,14:09:20,4_1,9
WD37500,14:09:20,14:10:30,348_1,10
WD37500,14:10:30,14:11:40,33_1,11
WD37500,14:11:40,14:12:50,281_1,12
WD37500,14:12:50,14:14:00,194_1,13
WD37500,14:14:00,14:15:10,295_1,14
WD37500,14:15:10,14:16:20,137_1,15
WD37500,14:16:20,14:17:30,240_1,16
WD37500,14:17:30,14:18:40,35_1,17
WD37500,14:18:40,14:19:50,30_1,18
WD37500,14:19:50,14:21:00,37_1,19
WD37500,14:21:00,14:22:10,48_1,20
WD37500,14:22:10,14:23:20,22_1,21
WD37500,14:23:20,14:24:30,19_1,22
WD37500,14:24:30,14:25:40,309_1,23
WD37500,14:25:40,14:26:50,375_1,24
WD37500,14:26:50,14:28:00,42_1,25
WD37500,14:28:00,14:29:10,13_1,26
WD37500,14:29:10,14:30:20,15_1,27
WD37500,14:30:20,14:31:30,20_1,28
WD37500,14:31:30,14:32:40,355_1,29
WD37500,14:32:40,14:33:50,14_1,30
WD37500,14:33:50,14:35:00,5_1,31
WD37500,14:35:00,14:36:10,16_1,32
WD37500,14:36:10,14:37:20,45_1,33
WD37500,14:37:20,15:10:00,41_1,34
WD38000,14:15:00,14:15:00,81_1,1
WD38000,14:15:00,14:16:10,294_1,2
WD38000,14:16:10,14:17:20,347_1,3
WD38000,14:17:20,14:18:30,366_1,4
WD38000,14:18:30,14:19:40,498_1,5
WD38000,14:19:40,14:20:50,11_1,6
WD38000,14:20:50,14:22:00,12_1,7
WD38000,14:22:00,14:23:10,10_1,8
WD38000,14:23:10,14:24:20,4_1,9
WD38000,14:24:20,14:25:30,348_1,10
WD38000,14:25:30,14:26:40,33_1,11
WD38000,14:26:40,14:27:50,281_1,12
WD38000,14:27:50,14:29:00,194_1,13
WD38000,14:29:00,14:30:10,295_1,14
WD38000,14:30:10,14:31:20,137_1,15
WD38000,14:31:20,14:32:30,240_1,16
WD38000,14:32:30,14:33:40,35_1,17
WD38000,14:33:40,14:34:50,30_1,18
WD38000,14:34:50,14:36:00,37_1,19
WD38000,14:36:00,14:37:10,48_1,20
WD38000,14:37:10,14:38:20,22_1,21
WD38000,14:38:20,14:39:30,19_1,22
WD38000,14:39:30,14:40:40,309_1,23
WD38000,14:40:40,14:41:50,375_1,24
WD38000,14:41:50,14:43:00,42_1,25
WD38000,14:43:00,14:44:10,13_1,26
WD38000,14:44:10,14:45:20,15_1,27
WD38000,14:45:20,14:46:30,20_1,28
WD38000,14:46:30,14:47:40,355_1,29
WD38000,14:47:40,14:48:50,14_1,30
WD38000,14:48:50,14:50:00,5_1,31
WD38000,14:50:00,14:51:10,16_1,32
WD38000,14:51:10,14:52:20,45_1,33
WD38000,14:52:20,15:25:00,41_1,34
WD38500,14:25:00,14:25:00,81_1,1
WD38500,14:25:00,14:26:10,294_1,2
WD38500,14:26:10,14:27:20,347_1,3
WD38500,14:27:20,14:28:30,366_1,4
WD38500,14:28:30,14:29:40,498_1,5
WD38500,14:29:40,14:30:50,11_1,6
WD38500,14:30:50,14:32:00,12_1,7
WD38500,14:32:00,14:33:10,10_1,8
WD38500,14:33:10,14:34:20,4_1,9
WD38500,14:34:20,14:35:30,348_1,10
WD38500,14:35:30,14:36:40,33_1,11
WD38500,14:36:40,14:37:50,281_1,12
WD38500,14:37:50,14:39:00,194_1,13
WD38500,14:39:00,14:40:10,295_1,14
WD38500,14:40:10,14:41:20,137_1,15
WD38500,14:41:20,14:42:30,240_1,16
WD38500,14:42:30,14:43:40,35_1,17
WD38500,14:43:40,14:44:50,30_1,18
WD38500,14:44:50,14:46:00,37_1,19
WD38500,14:46:00,14:47:10,48_1,20
WD38500,14:47:10,14:48:20,22_1,21
WD38500,14:48:20,14:49:30,19_1,22
WD38500,14:49:30,14:50:40,309_1,23
WD38500,14:50:40,14:51:50,375_1,24
WD38500,14:51:50,14:53:00,42_1,25
WD38500,14:53:00,14:54:10,13_1,26
WD38500,14:54:10,14:55:20,15_1,27
WD38500,14:55:20,14:56:30,20_1,28
WD38500,14:56:30,14:57:40,355_1,29
WD38500,14:57:40,14:58:50,14_1,30
WD38500,14:58:50,15:00:00,5_1,31
WD38500,15:00:00,15:01:10,16_1,32
WD38500,15:01:10,15:02:20,45_1,33
WD38500,15:02:20,15:35:00,41_1,34
WD39000,14:30:00,14:30:00,81_1,1
WD39000,14:30:00,14:31:10,294_1,2
WD39000,14:31:10,14:32:20,347_1,3
WD39000,14:32:20,14:33:30,366_1,4
WD39000,14:33:30,14:34:40,498_1,5
WD39000,14:34:40,14:35:50,11_1,6
WD39000,14:35:50,14:37:00,12_1,7
WD39000,14:37:00,14:38:10,10_1,8
WD39000,14:38:10,14:39:20,4_1,9
WD39000,14:39:20,14:40:30,348_1,10
WD39000,14:40:30,14:41:40,33_1,11
WD39000,14:41:40,14:42:50,281_1,12
WD39000,14:42:50,14:44:00,194_1,13
WD39000,14:44:00,14:45:10,295_1,14
WD39000,14:45:10,14:46:20,137_1,15
WD39000,14:46:20,14:47:30,240_1,16
WD39000,14:47:30,14:48:40,35_1,17
WD39000,14:48:40,14:49:50,30_1,18
WD39000,14:49:50,14:51:00,37_1,19
WD39000,14:51:00,14:52:10,48_1,20
WD39000,14:52:10,14:53:20,22_1,21
WD39000,14:53:20,14:54:30,19_1,22
WD39000,14:54:30,14:55:40,309_1,23
WD39000,14:55:40,14:56:50,375_1,24
WD39000,14:56:50,14:58:00,42_1,25
WD39000,14:58:00,14:59:10,13_1,26
WD39000,14:59:10,15:00:20,15_1,27
WD39000,15:00:20,15:01:30,20_1,28
WD39000,15:01:30,15:02:40,355_1,29
WD39000,15:02:40,15:03:50,14_1,30
WD39000,15:03:50,15:05:00,5_1,31
WD39000,15:05:00,15:06:10,16_1,32
WD39000,15:06:10,15:07:20,45_1,33
WD39000,15:07:20,15:40:00,41_1,34
WD39500,14:35:00,14:35:00,81_1,1
WD39500,14:35:00,14:36:10,294_1,2
WD39500,14:36:10,14:37:20,347_1,3
WD39500,14:37:20,14:38:30,366_1,4
WD39500,14:38:30,14:39:40,498_1,5
WD39500,14:39:40,14:40:50,11_1,6
WD39500,14:40:50,14:42:00,12_1,7
WD39500,14:42:00,14:43:10,10_1,8
WD39500,14:43:10,14:44:20,4_1,9
WD39500,14:44:20,14:45:30,348_1,10
WD39500,14:45:30,14:46:40,33_1,11
WD39500,14:46:40,14:47:50,281_1,12
WD39500,14:47:50,14:49:00,194_1,13
WD39500,14:49:00,14:50:10,295_1,14
WD39500,14:50:10,14:51:20,137_1,15
WD39500,14:51:20,14:52:30,240_1,16
WD39500,14:52:30,14:53:40,35_1,17
WD39500,14:53:40,14:54:50,30_1,18
WD39500,14:54:50,14:56:00,37_1,19
WD39500,14:56:00,14:57:10,48_1,20
WD39500,14:57:10,14:58:20,22_1,21
WD39500,14:58:20,14:59:30,19_1,22
WD39500,14:59:30,15:00:40,309_1,23
WD39500,15:00:40,15:01:50,375_1,24
WD39500,15:01:50,15:03:00,42_1,25
WD39500,15:03:00,15:04:10,13_1,26
WD39500,15:04:10,15:05:20,15_1,27
WD39500,15:05:20,15:06:30,20_1,28
WD39500,15:06:30,15:07:40,355_1,29
WD39500,15:07:40,15:08:50,14_1,30
WD39500,15:08:50,15:10:00,5_1,31
WD39500,15:10:00,15:11:10,16_1,32
WD39500,15:11:10,15:12:20,45_1,33
WD39500,15:12:20,15:45:00,41_1,34
WD40000,14:45:00,14:45:00,81_1,1
WD40000,14:45:00,14:46:10,294_1,2
WD40000,14:46:10,14:47:20,347_1,3
WD40000,14:47:20,14:48:30,366_1,4
WD40000,14:48:30,14:49:40,498_1,5
WD40000,14:49:40,14:50:50,11_1,6
WD40000,14:50:50,14:52:00,12_1,7
WD40000,14:52:00,14:53:10,10_1,8
WD40000,14:53:10,14:54:20,4_1,9
WD40000,14:54:20,14:55:30,348_1,10
WD40000,14:55:30,14:56:40,33_1,11
WD40000,14:56:40,14:57:50,281_1,12
WD40000,14:57:50,14:59:00,194_1,13
WD40000,14:59:00,15:00:10,295_1,14
WD40000,15:00:10,15:01:20,137_1,15
WD40000,15:01:20,15:02:30,240_1,16
WD40000,15:02:30,15:03:40,35_1,17
WD40000,15:03:40,15:04:50,30_1,18
WD40000,15:04:50,15:06:00,37_1,19
WD40000,15:06:00,15:07:10,48_1,20
WD40000,15:07:10,15:08:20,22_1,21
WD40000,15:08:20,15:09:30,19_1,22
WD40000,15:09:30,15:10:40,309_1,23
WD40000,15:10:40,15:11:50,375_1,24
WD40000,15:11:50,15:13:00,42_1,25
WD40000,15:13:00,15:14:10,13_1,26
WD40000,15:14:10,15:15:20,15_1,27
WD40000,15:15:20,15:16:30,20_1,28
WD40000,15:16:30,15:17:40,355_1,29
WD40000,15:17:40,15:18:50,14_1,30
WD40000,15:18:50,15:20:00,5_1,31
WD40000,15:20:00,15:21:10,16_1,32
WD40000,15:21:10,15:22:20,45_1,33
WD40000,15:22:20,15:55:00,41_1,34
WD40500,14:50:00,14:50:00,81_1,1
WD40500,14:50:00,14:51:10,294_1,2
WD40500,14:51:10,14:52:20,347_1,3
WD40500,14:52:20,14:53:30,366_1,4
WD40500,14:53:30,14:54:40,498_1,5
WD40500,14:54:40,14:55:50,11_1,6
WD40500,14:55:50,14:57:00,12_1,7
WD40500,14:57:00,14:58:10,10_1,8
WD40500,14:58:10,14:59:20,4_1,9
WD40500,14:59:20,15:00:30,348_1,10
WD40500,15:00:30,15:01:40,33_1,11
WD40500,15:01:40,15:02:50,281_1,12
WD40500,15:02:50,15:04:00,194_1,13
WD40500,15:04:00,15:05:10,295_1,14
WD40500,15:05:10,15:06:20,137_1,15
WD40500,15:06:20,15:07:30,240_1,16
WD40500,15:07:30,15:08:40,35_1,17
WD40500,15:08:40,15:09:50,30_1,18
WD40500,15:09:50,15:11:00,37_1,19
WD40500,15:11:00,15:12:10,48_1,20
WD40500,15:12:10,15:13:20,22_1,21
WD40500,15:13:20,15:14:30,19_1,22
WD40500,15:14:30,15:15:40,309_1,23
WD40500,15:15:40,15:16:50,375_1,24
WD40500,15:16:50,15:18:00,42_1,25
WD40500,15:18:00,15:19:10,13_1,26
WD40500,15:19:10,15:20:20,15_1,27
WD40500,15:20:20,15:21:30,20_1,28
WD40500,15:21:30,15:22:40,355_1,29
WD40500,15:22:40,15:23:50,14_1,30
WD40500,15:23:50,15:25:00,5_1,31
WD40500,15:25:00,15:26:10,16_1,32
WD40500,15:26:10,15:27:20,45_1,33
WD40500,15:27:20,16:00:00,41_1,34
WD41000,14:55:00,14:55:00,81_1,1
WD41000,14:55:00,14:56:10,294_1,2
WD41000,14:56:10,14:57:20,347_1,3
WD41000,14:57:20,14:58:30,366_1,4
WD41000,14:58:30,14:59:40,498_1,5
WD41000,14:59:40,15:00:50,11_1,6
WD41000,15:00:50,15:02:00,12_1,7
WD41000,15:02:00,15:03:10,10_1,8
WD41000,15:03:10,15:04:20,4_1,9
WD41000,15:04:20,15:05:30,348_1,10
WD41000,15:05:30,15:06:40,33_1,11
WD41000,15:06:40,15:07:50,281_1,12
WD41000,15:07:50,15:09:00,194_1,13
WD41000,15:09:00,15:10:10,295_1,14
WD41000,15:10:10,15:11:20,137_1,15
WD41000,15:11:20,15:12:30,240_1,16
WD41000,15:12:30,15:13:40,35_1,17
WD41000,15:13:40,15:14:50,30_1,18
WD41000,15:14:50,15:16:00,37_1,19
WD41000,15:16:00,15:17:10,48_1,20
WD41000,15:17:10,15:18:20,22_1,21
WD41000,15:18:20,15:19:30,19_1,22
WD41000,15:19:30,15:20:40,309_1,23
WD41000,15:20:40,15:21:50,375_1,24
WD41000,15:21:50,15:23:00,42_1,25
WD41000,15:23:00,15:24:10,13_1,26
WD41000,15:24:10,15:25:20,15_1,27
WD41000,15:25:20,15:26:30,20_1,28
WD41000,15:26:30,15:27:40,355_1,29
WD41000,15:27:40,15:28:50,14_1,30
WD41000,15:28:50,15:30:00,5_1,31
WD41000,15:30:00,15:31:10,16_1,32
WD41000,15:31:10,15:32:20,45_1,33
WD41000,15:32:20,16:05:00,41_1,34
WD41500,15:00:00,15:00:00,81_1,1
WD41500,15:00:00,15:01:10,294_1,2
WD41500,15:01:10,15:02:20,347_1,3
WD41500,15:02:20,15:03:30,366_1,4
WD41500,15:03:30,15:04:40,498_1,5
WD41500,15:04:40,15:05:50,11_1,6
WD41500,15:05:50,15:07:00,12_1,7
WD41500,15:07:00,15:08:10,10_1,8
WD41500,15:08:10,15:09:20,4_1,9
WD41500,15:09:20,15:10:30,348_1,10
WD41500,15:10:30,15:11:40,33_1,11
WD41500,15:11:40,15:12:50,281_1,12
WD41500,15:12:50,15:14:00,194_1,13
WD41500,15:14:00,15:15:10,295_1,14
WD41500,15:15:10,15:16:20,137_1,15
WD41500,15:16:20,15:17:30,240_1,16
WD41500,15:17:30,15:18:40,35_1,17
WD41500,15:18:40,15:19:50,30_1,18
WD41500,15:19:50,15:21:00,37_1,19
WD41500,15:21:00,15:22:10,48_1,20
WD41500,15:22:10,15:23:20,22_1,21
WD41500,15:23:20,15:24:30,19_1,22
WD41500,15:24:30,15:25:40,309_1,23
WD41500,15:25:40,15:26:50,375_1,24
WD41500,15:26:50,15:28:00,42_1,25
WD41500,15:28:00,15:29:10,13_1,26
WD41500,15:29:10,15:30:20,15_1,27
WD41500,15:30:20,15:31:30,20_1,28
WD41500,15:31:30,15:32:40,355_1,29
WD41500,15:32:40,15:33:50,14_1,30
WD41500,15:33:50,15:35:00,5_1,31
WD41500,15:35:00,15:36:10,16_1,32
WD41500,15:36:10,15:37:20,45_1,33
WD41500,15:37:20,16:10:00,41_1,34
WD42000,15:10:00,15:10:00,81_1,1
WD42000,15:10:00,15:11:10,294_1,2
WD42000,15:11:10,15:12:20,347_1,3
WD42000,15:12:20,15:13:30,366_1,4
WD42000,15:13:30,15:14:40,498_1,5
WD42000,15:14:40,15:15:50,11_1,6
WD42000,15:15:50,15:17:00,12_1,7
WD42000,15:17:00,15:18:10,10_1,8
WD42000,15:18:10,15:19:20,4_1,9
WD42000,15:19:20,15:20:30,348_1,10
WD42000,15:20:30,15:21:40,33_1,11
WD42000,15:21:40,15:22:50,281_1,12
WD42000,15:22:50,15:24:00,194_1,13
WD42000,15:24:00,15:25:10,295_1,14
WD42000,15:25:10,15:26:20,137_1,15
WD42000,15:26:20,15:27:30,240_1,16
WD42000,15:27:30,15:28:40,35_1,17
WD42000,15:28:40,15:29:50,30_1,18
WD42000,15:29:50,15:31:00,37_1,19
WD42000,15:31:00,15:32:10,48_1,20
WD42000,15:32:10,15:33:20,22_1,21
WD42000,15:33:20,15:34:30,19_1,22
WD42000,15:34:30,15:35:40,309_1,23
WD42000,15:35:40,15:36:50,375_1,24
WD42000,15:36:50,15:38:00,42_1,25
WD42000,15:38:00,15:39:10,13_1,26
WD42000,15:39:10,15:40:20,15_1,27
WD42000,15:40:20,15:41:30,20_1,28
WD42000,15:41:30,15:42:40,355_1,29
WD42000,15:42:40,15:43:50,14_1,30
WD42000,15:43:50,15:45:00,5_1,31
WD42000,15:45:00,15:46:10,16_1,32
WD42000,15:46:10,15:47:20,45_1,33
WD42000,15:47:20,16:20:00,41_1,34
WD42500,15:15:00,15:15:00,81_1,1
WD42500,15:15:00,15:16:10,294_1,2
WD42500,15:16:10,15:17:20,347_1,3
WD42500,15:17:20,15:18:30,366_1,4
WD42500,15:18:30,15:19:40,498_1,5
WD42500,15:19:40,15:20:50,11_1,6
WD42500,15:20:50,15:22:00,12_1,7
WD42500,15:22:00,15:23:10,10_1,8
WD42500,15:23:10,15:24:20,4_1,9
WD42500,15:24:20,15:25:30,348_1,10
WD42500,15:25:30,15:26:40,33_1,11
WD42500,15:26:40,15:27:50,281_1,12
WD42500,15:27:50,15:29:00,194_1,13
WD42500,15:29:00,15:30:10,295_1,14
WD42500,15:30:10,15:31:20,137_1,15
WD42500,15:31:20,15:32:30,240_1,16
WD42500,15:32:30,15:33:40,35_1,17
WD42500,15:33:40,15:34:50,30_1,18
WD42500,15:34:50,15:36:00,37_1,19
WD42500,15:36:00,15:37:10,48_1,20
WD42500,15:37:10,15:38:20,22_1,21
WD42500,15:38:20,15:39:30,19_1,22
WD42500,15:39:30,15:40:40,309_1,23
WD42500,15:40:40,15:41:50,375_1,24
WD42500,15:41:50,15:43:00,42_1,25
WD42500,15:43:00,15:44:10,13_1,26
WD42500,15:44:10,15:45:20,15_1,27
WD42500,15:45:20,15:46:30,20_1,28
WD42500,15:46:30,15:47:40,355_1,29
WD42500,15:47:40,15:48:50,14_1,30
WD42500,15:48:50,15:50:00,5_1,31
WD42500,15:50:00,15:51:10,16_1,32
WD42500,15:51:10,15:52:20,45_1,33
WD42500,15:52:20,16:25:00,41_1,34
WD43000,15:20:00,15:20:00,81_1,1
WD43000,15:20:00,15:21:10,294_1,2
WD43000,15:21:10,15:22:20,347_1,3
WD43000,15:22:20,15:23:30,366_1,4
WD43000,15:23:30,15:24:40,498_1,5
WD43000,15:24:40,15:25:50,11_1,6
WD43000,15:25:50,15:27:00,12_1,7
WD43000,15:27:00,15:28:10,10_1,8
WD43000,15:28:10,15:29:20,4_1,9
WD43000,15:29:20,15:30:30,348_1,10
WD43000,15:30:30,15:31:40,33_1,11
WD43000,15:31:40,15:32:50,281_1,12
WD43000,15:32:50,15:34:00,194_1,13
WD43000,15:34:00,15:35:10,295_1,14
WD43000,15:35:10,15:36:20,137_1,15
WD43000,15:36:20,15:37:30,240_1,16
WD43000,15:37:30,15:38:40,35_1,17
WD43000,15:38:40,15:39:50,30_1,18
WD43000,15:39:50,15:41:00,37_1,19
WD43000,15:41:00,15:42:10,48_1,20
WD43000,15:42:10,15:43:20,22_1,21
WD43000,15:43:20,15:44:30,19_1,22
WD43000,15:44:30,15:45:40,309_1,23
WD43000,15:45:40,15:46:50,375_1,24
WD43000,15:46:50,15:48:00,42_1,25
WD43000,15:48:00,15:49:10,13_1,26
WD43000,15:49:10,15:50:20,15_1,27
WD43000,15:50:20,15:51:30,20_1,28
WD43000,15:51:30,15:52:40,355_1,29
WD43000,15:52:40,15:53:50,14_1,30
WD43000,15:53:50,15:55:00,5_1,31
WD43000,15:55:00,15:56:10,16_1,32
WD43000,15:56:10,15:57:20,45_1,33
WD43000,15:57:20,16:30:00,41_1,34
WD43500,15:30:00,15:30:00,81_1,1
WD43500,15:30:00,15:31:10,294_1,2
WD43500,15:31:10,15:32:20,347_1,3
WD43500,15:32:20,15:33:30,366_1,4
WD43500,15:33:30,15:34:40,498_1,5
WD43500,15:34:40,15:35:50,11_1,6
WD43500,15:35:50,15:37:00,12_1,7
WD43500,15:37:00,15:38:10,10_1,8
WD43500,15:38:10,15:39:20,4_1,9
WD43500,15:39:20,15:40:30,348_1,10
WD43500,15:40:30,15:41:40,33_1,11
WD43500,15:41:40,15:42:50,281_1,12
WD43500,15:42:50,15:44:00,194_1,13
WD43500,15:44:00,15:45:10,295_1,14
WD43500,15:45:10,15:46:20,137_1,15
WD43500,15:46:20,15:47:30,240_1,16
WD43500,15:47:30,15:48:40,35_1,17
WD43500,15:48:40,15:49:50,30_1,18
WD43500,15:49:50,15:51:00,37_1,19
WD43500,15:51:00,15:52:10,48_1,20
WD43500,15:52:10,15:53:20,22_1,21
WD43500,15:53:20,15:54:30,19_1,22
WD43500,15:54:30,15:55:40,309_1,23
WD43500,15:55:40,15:56:50,375_1,24
WD43500,15:56:50,15:58:00,42_1,25
WD43500,15:58:00,15:59:10,13_1,26
WD43500,15:59:10,16:00:20,15_1,27
WD43500,16:00:20,16:01:30,20_1,28
WD43500,16:01:30,16:02:40,355_1,29
WD43500,16:02:40,16:03:50,14_1,30
WD43500,16:03:50,16:05:00,5_1,31
WD43500,16:05:00,16:06:10,16_1,32
WD43500,16:06:10,16:07:20,45_1,33
WD43500,16:07:20,16:40:00,41_1,34
WD44000,15:35:00,15:35:00,81_1,1
WD44000,15:35:00,15:36:10,294_1,2
WD44000,15:36:10,15:37:20,347_1,3
WD44000,15:37:20,15:38:30,366_1,4
WD44000,15:38:30,15:39:40,498_1,5
WD44000,15:39:40,15:40:50,11_1,6
WD44000,15:40:50,15:42:00,12_1,7
WD44000,15:42:00,15:43:10,10_1,8
WD44000,15:43:10,15:44:20,4_1,9
WD44000,15:44:20,15:45:30,348_1,10
WD44000,15:45:30,15:46:40,33_1,11
WD44000,15:46:40,15:47:50,281_1,12
WD44000,15:47:50,15:49:00,194_1,13
WD44000,15:49:00,15:50:10,295_1,14
WD44000,15:50:10,15:51:20,137_1,15
WD44000,15:51:20,15:52:30,240_1,16
WD44000,15:52:30,15:53:40,35_1,17
WD44000,15:53:40,15:54:50,30_1,18
WD44000,15:54:50,15:56:00,37_1,19
WD44000,15:56:00,15:57:10,48_1,20
WD44000,15:57:10,15:58:20,22_1,21
WD44000,15:58:20,15:59:30,19_1,22
WD44000,15:59:30,16:00:40,309_1,23
WD44000,16:00:40,16:01:50,375_1,24
WD44000,16:01:50,16:03:00,42_1,25
WD44000,16:03:00,16:04:10,13_1,26
WD44000,16:04:10,16:05:20,15_1,27
WD44000,16:05:20,16:06:30,20_1,28
WD44000,16:06:30,16:07:40,355_1,29
WD44000,16:07:40,16:08:50,14_1,30
